Recto,Verso,Commentaire,Source,Tags
"Enfant de 6 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences suite à un traumatisme ouvert de la jambe gauche secondaire à un accident de la voie publique. Quelle est votre conduite à tenir en urgence ?","Réponse Conduite thérapeutique en urgence : premier parage aux urgences, lavage abondant au sérum physiologique, ablation des corps étrangers sérum antitétanique, traitement antalgique: paracétamol à raison de 60 mg/kg/j par voie rectale, anti-inflammatoires non stéroïdiens (AINS): Acide niflurique, antibiothérapie parentérale en intraveineuse, bactéricide débutée immédiatement en monothérapie immobilisation temporaire du foyer de fracture dans une attelle, demander une radiographie de la jambe laisser l’enfant à jeun",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning Complications Imaging LowerExtremity Mechanism::AVP NonOperativeManagement Orthopedics Pediatrics Region::Jambe Topic::FractureOuverte Traumatology
"Enfant de 6 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences suite à un traumatisme ouvert de la jambe gauche secondaire à un accident de la voie publique. Quelle est votre attitude thérapeutique ?","Réponse Vu l’ouverture cutanée, on propose un traitement chirurgical : sous anesthésie générale, excision plan par plan des tissus voués à la nécrose, fermeture cutanée sans tension, réduction manuelle sous contrôle scopique à l’amplificateur de brillance, contention du foyer de fracture par un fixateur externe. confection d’un lambeau fascio-cutané en cross-leg. [image][image]",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning Complications LowerExtremity Mechanism::AVP NonOperativeManagement Orthopedics Pediatrics Region::Jambe SurgicalManagement Topic::FractureOuverte Traumatology
Enfant de 6 ans s’était présenté aux urgences suite à un accident de la voie publique à point d’impact au niveau de la jambe gauche. Quel est votre diagnostic ? [image][image],Réponse Fracture des deux os de la jambe a trait transversal avec déplacement externe sans angulation,"Les fractures de jambe sont une localisation fréquente des fractures de l’enfant. Elles représentent la troisième localisation fracturaire après les fractures du fémur et de l’avant bras. Elles touchent le garçon dans 70 % des cas, vers l'âge de 8 ans. Leur prévalence est en augmentation en rapport surtout avec les accidents de la voie publique et les traumatismes sportifs. Dans 70 % des cas seul le tibia est fracturé.",Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning ClinicalReasoning Imaging LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Traumatology
Enfant de 6 ans s’était présenté aux urgences suite à un accident de la voie publique à point d’impact au niveau de la jambe gauche. Que faut-il rechercher systématiquement ?,Réponse -Ouverture cutanée. -Lésions vasculaires : lésion de l’artère tibiale antérieure ou postérieure. Toute ischémie constatée constitue une extrême urgence de prise en charge. -Lésions nerveuses : nerf fibulaire commun ou ses branches et le nerf tibial.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Topic::FractureOuverte Traumatology
Enfant de 6 ans s’était présenté aux urgences suite à un accident de la voie publique à point d’impact au niveau de la jambe gauche. Quel est votre traitement ?,Réponse On procède à une réduction manuelle au bloc opératoire sous anesthésie générale avec contrôle scopique sous amplificateur de brillance puis à une immobilisation plâtrée : on confectionne un plâtre cruro-pédieux que le patient gardera pendant 3 mois.,"La fracture de jambe de l’enfant reste d’une pratique courante en traumatologie infantile. Généralement bénigne, son traitement doit rester aussi orthopédique que possible et tenir compte des possibilités de remodelage que procure le jeune âge de ces blessés. La réduction d’une fracture déplacée est effectuée sous anesthésie générale, jambe pendante au bord de la table. Après vérification radiologique de l’alignement, un plâtre cruro-pédieux est immédiatement confectionné, genou fléchi, cheville à angle droit ou même en équin pour éviter le recurvatum du foyer de fracture. Le membre inférieur est surélevé pendant 48 heures et béquillage sans appui autorisé en fonction de l’âge de l’enfant. La confection du plâtre cruro-pédieux mobilise un aide. Le jersey protecteur ne doit ni plisser, ni être un facteur de compression supplémentaire. Une seule couche de coton est appliquée sur toute la longueur avec une discrète tension et renforcée sur le péroné proximal (protection du nerf sciatique poplité externe). L'épaisseur du Jersey peut être doublée, voire triplée sans mettre de coton. L'aide ne doit pas tracter le pied par le Jersey (risque escarre talon). La cheville doit être immobilisée en légère équin de 20° (détente du triceps sural) dans les fractures des 1/3 moyen et distal, et 10° pour les fractures du 1/3 proximal (prévention de déformation secondaire en recurvatum). Le plâtre est préféré à la résine : il doit être soigneusement moulé, en immobilisant en premier le segment jambier. Puis le plâtre est complété en cruro-pédieux genou en flexion à 45° environ, pour mieux contrôler la rotation et éviter une remise en charge prématurée. La durée d’immobilisation est de l'ordre de 8 à 16 semaines chez l'adolescent.",Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning Complications LowerExtremity Mechanism::AVP NonOperativeManagement Orthopedics Pediatrics Region::Jambe SurgicalManagement Topic::Neurovasculaire Traumatology
Enfant de 6 ans s’était présenté aux urgences suite à un accident de la voie publique à point d’impact au niveau de la jambe gauche. Quelle est la principale complication à guetter ?,Réponse Syndrome de loge : il est toujours redouté lors des fractures de jambe. Ce risque justifie une surveillance accrue lors des premières heures après la fracture et après le traitement.,"Les signes à rechercher sont : Douleur en particulier des extrémités : à elle seule, elle doit faire suspecter ce diagnostic et débuter sa prise en charge en extrême urgence. Paresthésies, anesthésie et des signes moteurs pouvant aller jusqu’à la paralysie complète. Puis tardivement s’installent des signes d’ischémie : L’abolition des pouls est tardive et ne doit pas retarder le traitement.",Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning ClinicalReasoning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Topic::Neurovasculaire Topic::SyndromeDeLoge Traumatology
"Enfant de 7 ans, victime d’un accident de la voie publique : le patient avait été heurté par une moto avec point d’impact cranio-facial et membre inférieur gauche. Quelle est votre conduite à tenir en urgence ?","Réponse Tout d’abord, il faut reconnaître et traiter les 3 urgences vitales : Cardio circulatoire · É TAT DE CHOC dû à une lésion hémorragique interne ou extériorisée. · DIAGNOSTIC POSITIF : o pâleur des téguments, marbrures des genoux, o pouls rapide et filant, temps de recoloration cutanée allongé, tension artérielle abaissée avec pincement de la différentielle. · CONDUITE À TENIR : o oxygénothérapie au masque voire intubation trachéale et ventilation, o mise en place de deux voies d’abord veineux périphériques de gros calibre, o restauration de la volémie par remplissage vasculaire, o massage cardiaque en cas d’arrêt cardio-circulatoire. Respiratoire · DIAGNOSTIC POSITIF : o Agitation, polypnée ou bradypnée, signes de lutte ou d’encombrement, cyanose. · CONDUITE À TENIR : o Libération des voies aériennes supérieures (extraction d’un corps étranger, prévention de la chute en arrière de la langue par sub-luxation de la mandibule). o Intubation trachéale et ventilation, rachis cervical en rectitude. Neurologique · É tat de conscience (score de Glasgow), réflexe photo- moteur, motilité spontanée. e.","Après avoir éliminé une urgence vitale cardio-circulatoire, respiratoire et neurologique, on procède à un examen physique complet et à un bilan lésionnel paraclinique initial : TDM cranio-faciale, radiographie du rachis, échographie abdominale, radiographie du bassin et radiographie de la jambe. Le reste du bilan sera réalisé en fonction de l’état du patient. On immobilise le membre inférieur gauche par une attelle plâtrée. Par la suite, on administre un traitement antalgique simple périphérique à base de paracétamol (60 mg/kg/j, par voie rectale) et d’anti-inflammatoires non stéroïdiens (Acide niflurique).",Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Imaging LowerExtremity Mechanism::AVP NonOperativeManagement Orthopedics Pediatrics Region::Genou Traumatology
"Enfant de 7 ans, victime d’un accident de la voie publique : le patient avait été heurté par une moto avec point d’impact cranio-facial et membre inférieur gauche. Quel est votre diagnostic ? Interprétez la radiographie",Réponse C’est une fracture médio-diaphysaire à trait transversal du tibia gauche.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Imaging LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou Traumatology
"Enfant de 7 ans, victime d’un accident de la voie publique : le patient avait été heurté par une moto avec point d’impact cranio-facial et membre inférieur gauche. Que faut-il rechercher systématiquement ?",Réponse -Ouverture cutanée. -Lésions vasculaires : lésion de l’artère tibiale antérieure ou postérieure. Toute ischémie constatée constitue une extrême urgence de prise en charge. -Lésions nerveuses : nerf fibulaire commun ou ses branches et le nerf tibial.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou Topic::FractureOuverte Traumatology
"Enfant de 7 ans, victime d’un accident de la voie publique : le patient avait été heurté par une moto avec point d’impact cranio-facial et membre inférieur gauche. Quel traitement préconisez vous ?","Réponse Sous anesthésie générale, sous scope, réduction à ciel fermé de la fracture puis maintien du foyer par deux broches de Maitezeau : embrochage ascendant. [image][image]","Les indications du traitement chirurgical sont rares et ne se discutent qu’à partir d’un âge > 7ans, en cas de : Polytraumatisme, Traumatisme crânien grave, Fracture instable, Fracture ouverte de type II ou III Cauchoix & Duparc vu moins de 6h après le traumatisme.",Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou SurgicalManagement Topic::FractureOuverte Traumatology
"Enfant de 6 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences pour un traumatisme fermé de la cheville droite suite à un accident sur la voie publique. Quel est votre diagnostic ? (Interprétez la radiographie) [image]","Réponse Il s’agit d’une fracture décollement épiphysaire de la malléole interne, classée type III selon Salter & Harris.",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,CaseBasedLearning ClinicalReasoning GrowthPlate Imaging LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Cheville SalterHarris Topic::DecollementEpiphysaire Traumatology
